snapped_at,price,market_cap,total_volume
2021-06-18 00:00:00 UTC,0.9973858589151227,449608674.14377415,33597500.271520354
2021-06-19 00:00:00 UTC,0.9961331272296784,449961099.04101765,44498153.68944793
2021-06-20 00:00:00 UTC,0.9985833315037951,439765471.1189614,34719395.121049605
2021-06-21 00:00:00 UTC,1.0011874485866643,434388989.8584111,51863201.189216025
2021-06-22 00:00:00 UTC,0.9831469108825477,409466818.1947857,108394312.15070586
2021-06-23 00:00:00 UTC,0.9903660863480482,396664863.2261771,76558006.29569969
2021-06-24 00:00:00 UTC,0.9938512472243533,388416084.8988003,46276292.381088324
2021-06-25 00:00:00 UTC,0.9944122393440273,381031211.4142959,27796021.27612756
2021-06-26 00:00:00 UTC,0.9926481595262857,375675364.5675371,42708104.20629038
2021-06-27 00:00:00 UTC,0.9986992788376362,368525900.328174,47541857.30126109
2021-06-28 00:00:00 UTC,0.998711542366406,359683614.82561845,35436865.21867602
2021-06-29 00:00:00 UTC,1.0036832008583803,358632738.29963946,45434107.42352663
2021-06-30 00:00:00 UTC,1.0064424897971733,363363119.92780465,19510189.72211693
2021-07-01 00:00:00 UTC,1.00933114907052,366390282.4156259,32448705.9350363
2021-07-02 00:00:00 UTC,1.0038445675206604,362998038.7586824,36842839.221946396
2021-07-03 00:00:00 UTC,1.0069643910565844,364128151.17368126,22762032.705156725
2021-07-04 00:00:00 UTC,1.0088365538648343,364629967.94017166,12936028.771409094
2021-07-05 00:00:00 UTC,1.00711321600295,366756463.7288706,15450322.043379156
2021-07-06 00:00:00 UTC,1.0020063165984117,366601913.23646927,28332419.378012065
2021-07-07 00:00:00 UTC,1.0070954716312701,369863951.60134584,27711219.143482685
2021-07-08 00:00:00 UTC,1.00297865332163,373068643.8404471,17513724.913099498
2021-07-09 00:00:00 UTC,1.0033981399283562,370756507.96283066,22604891.75551069
2021-07-10 00:00:00 UTC,1.0016290355137636,367006184.60699403,23260611.607290573
2021-07-11 00:00:00 UTC,1.0041261600586757,365530403.9179532,21514581.141713165
2021-07-12 00:00:00 UTC,0.9998932967850418,364165932.85079813,10015125.994532967
2021-07-13 00:00:00 UTC,1.0011509114174795,364745006.3368012,16934492.24633392
2021-07-14 00:00:00 UTC,0.9977592949536882,359174123.2017612,27674060.65653768
2021-07-15 00:00:00 UTC,0.9997306467451091,354360768.2221157,31552753.970379516
2021-07-16 00:00:00 UTC,0.9996342681287415,352340917.9618284,31619914.907650713
2021-07-17 00:00:00 UTC,0.9974824352195314,347685854.9180599,26922695.20948857
2021-07-18 00:00:00 UTC,1.0004791978728904,345007042.27556413,22690359.781875864
2021-07-19 00:00:00 UTC,1.0026111187696514,342304290.3904276,20930027.376967546
2021-07-20 00:00:00 UTC,1.001455987935542,339041082.11905247,22184081.75888657
2021-07-21 00:00:00 UTC,0.9992310282839981,336216620.8913529,23046153.39277542
2021-07-22 00:00:00 UTC,1.00991098679969,334811236.46249425,33473110.31990099
2021-07-23 00:00:00 UTC,1.0056804268610255,334895991.84993607,24615475.905492138
2021-07-24 00:00:00 UTC,1.0025608411451141,333929538.7140176,15797844.635868736
2021-07-25 00:00:00 UTC,1.0087665416051863,335918995.6797557,9828266.664838722
2021-07-26 00:00:00 UTC,1.0060753929443877,334755038.2140379,12278923.85439499
2021-07-27 00:00:00 UTC,1.0020785733612687,341704093.99206716,57069811.89252628
2021-07-28 00:00:00 UTC,1.008979805665142,345790939.461678,35007456.71369856
2021-07-29 00:00:00 UTC,1.0039500062733733,348133205.76249975,24693441.12083109
2021-07-30 00:00:00 UTC,1.006694409993236,351047924.1128467,14643974.46582913
2021-07-31 00:00:00 UTC,1.005754294834291,352690028.5431149,17950452.53391108
2021-08-01 00:00:00 UTC,1.007893493188455,351685540.8894091,13256333.64012223
2021-08-02 00:00:00 UTC,1.0038006805110509,360532035.66676503,38811244.64887237
2021-08-03 00:00:00 UTC,1.0016418831960072,359810764.47005856,24917769.601157226
2021-08-04 00:00:00 UTC,1.0020034777089846,382823267.60689014,32959416.674651425
2021-08-05 00:00:00 UTC,1.0012156662954113,384700681.6270718,31370673.027687892
2021-08-06 00:00:00 UTC,1.003175595673535,388259149.30529094,39735315.08040826
2021-08-07 00:00:00 UTC,1.0037615705099987,388681165.97770226,27330562.79499946
2021-08-08 00:00:00 UTC,1.0008240954752583,402212595.7604509,53024896.05431407
2021-08-09 00:00:00 UTC,1.0038140148762666,398643908.95205563,40830552.392977126
2021-08-10 00:00:00 UTC,1.0035224868953354,407565148.53997326,114414511.48085497
2021-08-11 00:00:00 UTC,1.0042604703072713,426953300.66867787,93619432.03843057
2021-08-12 00:00:00 UTC,1.0038768225804628,428324649.1311431,57676736.99248639
2021-08-13 00:00:00 UTC,1.004109793655922,427315020.6487409,55974621.232054934
2021-08-14 00:00:00 UTC,1.0047096189900937,427786858.2404253,25480921.357972637
2021-08-15 00:00:00 UTC,1.001648882089118,425947616.7725636,21516967.81662851
2021-08-16 00:00:00 UTC,1.0011789619087885,425746204.68585426,26750884.94664004
2021-08-17 00:00:00 UTC,1.0000573114048157,427353990.6130831,24668085.102515724
2021-08-18 00:00:00 UTC,0.9948049791404666,423738588.1304729,36834951.3855695
2021-08-19 00:00:00 UTC,0.9977744326828337,421140704.4970655,40247443.8949921
2021-08-20 00:00:00 UTC,1.003049769198523,421306438.75329185,27875982.567240402
2021-08-21 00:00:00 UTC,0.9959787820605215,417376692.4770318,28923380.579730883
2021-08-22 00:00:00 UTC,0.9965774802874262,414759145.16742855,15024708.313955564
2021-08-23 00:00:00 UTC,0.9973478227263396,414650487.9648309,22910998.581362892
2021-08-24 00:00:00 UTC,0.9971944487475036,417523486.98481476,30997887.3223997
2021-08-25 00:00:00 UTC,0.986703953705653,443323661.5595725,5352265.0587568525
2021-08-26 00:00:00 UTC,0.9944664118912576,441259431.2481497,56448139.91608825
2021-08-27 00:00:00 UTC,0.9918941480162731,436160829.3865974,46616896.228020184
2021-08-28 00:00:00 UTC,0.9951160242123793,434548404.59514695,32236088.65163372
2021-08-29 00:00:00 UTC,0.996327782412034,428207630.47631556,15240975.7207919
2021-08-30 00:00:00 UTC,0.9929565762830593,422514342.9894811,28501394.99868375
2021-08-31 00:00:00 UTC,0.9956732467906666,415598322.32446116,22045559.049802847
2021-09-01 00:00:00 UTC,1.0015047432614648,414057107.11141396,32203450.778778553
2021-09-02 00:00:00 UTC,0.9997176714847278,415103380.5815143,45726911.631905474
2021-09-03 00:00:00 UTC,0.9934796098900517,412047721.70391136,28147895.197920464
2021-09-04 00:00:00 UTC,1.007885964203222,416937731.5869566,32777301.705114827
2021-09-05 00:00:00 UTC,1.0019740127084622,416332899.50137967,18711800.427246854
2021-09-06 00:00:00 UTC,1.0130972861751912,421993305.0426826,33214570.773691606
2021-09-07 00:00:00 UTC,1.0039676064512013,431904352.6678282,23922982.86382559
2021-09-08 00:00:00 UTC,0.9994484796601454,435998669.2012869,93954534.23714495
2021-09-09 00:00:00 UTC,0.9931609396078013,433151713.0973954,67568944.56994684
2021-09-10 00:00:00 UTC,0.9991762831481338,430634320.3818075,44142123.397789314
2021-09-11 00:00:00 UTC,0.9996517202521827,428962479.7681005,44820830.604187764
2021-09-12 00:00:00 UTC,0.998538210703503,427249135.8357506,24229980.561427347
2021-09-13 00:00:00 UTC,1.0016463264645965,425923619.340711,27671698.057245776
2021-09-14 00:00:00 UTC,1.0017353456473856,429541233.6065088,75909908.99685535
2021-09-15 00:00:00 UTC,1.002411205954535,426378816.5550436,25056407.00374346
2021-09-16 00:00:00 UTC,1.0036829856383191,425175222.72861785,23271983.319990125
2021-09-17 00:00:00 UTC,1.004512968235602,430117095.5701486,32394933.193626076
2021-09-18 00:00:00 UTC,1.003864362338478,430300020.242136,28301579.709027104
2021-09-19 00:00:00 UTC,1.0061730861121563,429830047.242203,23140808.657373022
2021-09-20 00:00:00 UTC,1.0040157243331276,431354030.41336614,22296885.667405706
2021-09-21 00:00:00 UTC,0.997764945762729,427199531.4458796,122128325.08893058
2021-09-22 00:00:00 UTC,0.998350057738644,421048449.205511,72135152.35785446
2021-09-23 00:00:00 UTC,1.0019567827711762,420350024.7279511,59397006.4469788
2021-09-24 00:00:00 UTC,1.002939755163052,421662805.4740012,21655864.81930296
2021-09-25 00:00:00 UTC,0.9971704384414869,419596750.94227564,63180277.89984931
2021-09-26 00:00:00 UTC,1.0027101524591584,444995861.7738404,52937997.399164006
2021-09-27 00:00:00 UTC,1.004020453093001,439451199.7626487,49907528.02050448
2021-09-28 00:00:00 UTC,0.9922336119119165,439249133.2418731,55386771.10285651
2021-09-29 00:00:00 UTC,1.0014052086692404,439979359.7013949,53858041.577497005
2021-09-30 00:00:00 UTC,1.0028381988945783,501120755.7995014,42072953.238969944
2021-10-01 00:00:00 UTC,1.0037766605609146,504158027.4572507,58574292.28385455
2021-10-02 00:00:00 UTC,1.0026684390736271,502255133.87776786,63637339.10385767
2021-10-03 00:00:00 UTC,0.9917568996115826,505165595.87912077,29753647.8161636
2021-10-04 00:00:00 UTC,1.002131420712673,510755116.2296723,29756115.91116563
2021-10-05 00:00:00 UTC,1.0017683458031668,520111687.31473297,57631102.01214805
2021-10-06 00:00:00 UTC,1.0017201810448744,513634468.297778,35669543.54651615
2021-10-07 00:00:00 UTC,1.002319941485829,522205865.83519006,88558119.26162386
2021-10-08 00:00:00 UTC,1.000923525662686,529494136.62037647,48685257.56279471
2021-10-09 00:00:00 UTC,1.0004448332281597,535001685.02901644,29650019.563795302
2021-10-10 00:00:00 UTC,1.000126648084058,522996379.9884485,28957404.03403424
2021-10-11 00:00:00 UTC,0.9983334908370485,526355109.0080162,40563590.398724355
2021-10-12 00:00:00 UTC,1.006937644058494,514383300.2961855,54112578.31815866
2021-10-13 00:00:00 UTC,1.0018168448400526,536843027.5886823,92702702.9676318
2021-10-14 00:00:00 UTC,1.0042200605129412,535665495.44931227,62450770.56620718
2021-10-15 00:00:00 UTC,1.002140548933229,533229868.5182418,32946745.139765393
2021-10-16 00:00:00 UTC,1.006370419903433,532632813.25448686,52341727.39518566
2021-10-17 00:00:00 UTC,1.0024894003193991,543949637.5271409,34048599.3479211
2021-10-18 00:00:00 UTC,1.0045583648823857,537628844.131241,40325858.65481899
2021-10-19 00:00:00 UTC,0.9958396083853117,523575515.27332425,36020748.68267846
2021-10-20 00:00:00 UTC,0.998206306336353,515113290.5623767,50032174.91286374
2021-10-21 00:00:00 UTC,0.9996217273820285,505590605.842268,44130869.06781383
2021-10-22 00:00:00 UTC,1.0015963836005235,523377321.22750545,118789214.2332594
2021-10-23 00:00:00 UTC,1.005507792056122,527006782.17628115,63374871.497526385
2021-10-24 00:00:00 UTC,1.0059747464264794,508589272.3337265,39621608.54811276
2021-10-25 00:00:00 UTC,1.004439237000123,522049082.11085945,27797436.52272816
2021-10-26 00:00:00 UTC,1.0015012348440875,506079100.1706217,11129578.050680114
2021-10-27 00:00:00 UTC,0.9977655296933327,528093915.9916177,37536523.466766834
2021-10-28 00:00:00 UTC,0.9969999278347556,545972190.0523363,46715509.328543186
2021-10-29 00:00:00 UTC,1.002996940074424,613820842.0826524,49456439.698900595
2021-10-30 00:00:00 UTC,1.0017342923780839,609106667.0782351,27840052.35441731
2021-10-31 00:00:00 UTC,1.0039895624469335,625130768.0068413,17822080.17076285
2021-11-01 00:00:00 UTC,0.9961723527479049,625119200.3767531,32894139.470801994
2021-11-02 00:00:00 UTC,1.000636510096264,621106598.6430229,34287887.622227885
2021-11-03 00:00:00 UTC,1.0023998192824322,604965875.0632815,31533543.128572162
2021-11-04 00:00:00 UTC,1.0021639300576015,609991967.9134567,20653960.626440328
2021-11-05 00:00:00 UTC,1.0060681300719168,641290357.4799535,41193905.16727387
2021-11-06 00:00:00 UTC,1.0064346948401561,638678875.3676884,47993391.115939125
2021-11-07 00:00:00 UTC,1.004303832733048,645585104.1638075,50207319.46639657
2021-11-08 00:00:00 UTC,1.0021937703352914,641796057.0495657,41479728.772830516
2021-11-09 00:00:00 UTC,1.0010494977244442,622743936.7353749,8558684.684682218
2021-11-10 00:00:00 UTC,0.9935051587593019,639109325.0408028,24738616.879290286
2021-11-11 00:00:00 UTC,1.0044325768867521,655629323.0229394,29301986.766735487
2021-11-12 00:00:00 UTC,1.000360872912353,647093359.1563727,61796233.54994115
2021-11-13 00:00:00 UTC,1.0036176739455156,670569815.4789088,46638435.59250921
2021-11-14 00:00:00 UTC,1.0028018539597225,670560906.77332,21574372.070057813
2021-11-15 00:00:00 UTC,1.0064951008395853,780441867.5420003,31296351.280367132
2021-11-16 00:00:00 UTC,1.000937300493509,787288688.7790346,32398910.319870155
2021-11-17 00:00:00 UTC,0.9995526153397316,764056834.9474124,112399762.72218247
2021-11-18 00:00:00 UTC,1.0072669367651987,756941871.4175545,109199622.5154975
2021-11-19 00:00:00 UTC,0.9971004062025425,741433176.8220426,123308240.99630305
2021-11-20 00:00:00 UTC,1.0037021654488343,740184756.7918847,66258243.211484104
2021-11-21 00:00:00 UTC,1.004906522437285,738624094.498518,52100715.67926313
2021-11-22 00:00:00 UTC,1.0020552318489633,752027977.5867878,50798185.20788735
2021-11-23 00:00:00 UTC,0.9994886176559897,739960212.7468264,145187911.62629828
2021-11-24 00:00:00 UTC,1.000785360869869,723704594.4306561,93358384.90259886
2021-11-25 00:00:00 UTC,0.9997341243874149,707835754.376196,69292210.57453002
2021-11-26 00:00:00 UTC,0.998958220377477,707286025.1077038,29174334.87168762
2021-11-27 00:00:00 UTC,0.9990541740030006,718057488.6841207,204802573.0280243
2021-11-28 00:00:00 UTC,0.997548914362666,715616988.9482331,47372539.374903254
2021-11-29 00:00:00 UTC,1.0017375271835725,658256123.9905297,88401884.65904833
2021-11-30 00:00:00 UTC,1.0012145158899133,667439816.3304695,77327103.86525667
2021-12-01 00:00:00 UTC,0.9974299879617106,721634164.361699,223778723.51254126
2021-12-02 00:00:00 UTC,1.000571667414808,715958330.8630042,71378964.29187863
2021-12-03 00:00:00 UTC,0.996671256890497,730275143.4776876,98241586.54245609
2021-12-04 00:00:00 UTC,0.9989248588903611,768530057.5663637,127042670.60070792
2021-12-05 00:00:00 UTC,1.0008324958809358,718184346.0737946,224468462.89012596
2021-12-06 00:00:00 UTC,1.0005331231216559,753085102.2168396,126463585.71280035
2021-12-07 00:00:00 UTC,1.0001751170122781,683306089.1815422,192613875.18377024
2021-12-08 00:00:00 UTC,1.0002366996403327,736448071.8762026,25560743.76563327
2021-12-09 00:00:00 UTC,1.0004172791776405,731948774.3169644,88104664.41914533
2021-12-10 00:00:00 UTC,0.9966381898537802,756758139.7586349,142914112.11934194
2021-12-11 00:00:00 UTC,0.9912016729023746,771428180.6827265,214552574.13226882
2021-12-12 00:00:00 UTC,0.9974211417607866,717676549.412055,95263855.05299778
2021-12-13 00:00:00 UTC,0.9955435347468723,688226996.9416486,25772662.853928506
2021-12-14 00:00:00 UTC,0.997426546523468,743947307.5286158,136682119.5018125
2021-12-15 00:00:00 UTC,1.0026142804742604,701533882.6403587,112972457.74038157
2021-12-16 00:00:00 UTC,0.9970379346770509,753503010.8671165,227698685.2669128
2021-12-17 00:00:00 UTC,1.0002456070932475,747378924.935154,79888686.21720381
2021-12-18 00:00:00 UTC,0.9998930315699195,795560350.2581536,185070197.0456307
2021-12-19 00:00:00 UTC,0.9991590485159709,757920753.3344465,96353600.86806744
2021-12-20 00:00:00 UTC,0.9978578930289174,789403759.787039,90542627.66366978
2021-12-21 00:00:00 UTC,1.0050287631768873,747799723.8820028,59051273.07472523
2021-12-22 00:00:00 UTC,1.0010994260674209,734457839.1387286,54912475.75671953
2021-12-23 00:00:00 UTC,1.0000166161541217,740414355.8894024,30516270.08901734
2021-12-24 00:00:00 UTC,1.0031753747163659,743491712.9092419,44953640.16326714
2021-12-25 00:00:00 UTC,0.9981079788719178,799543964.6893531,51747820.23466394
2021-12-26 00:00:00 UTC,0.9978409073056884,830625038.3065041,23503367.47600254
2021-12-27 00:00:00 UTC,0.9942424665895991,839273654.3658502,13035931.17434961
2021-12-28 00:00:00 UTC,0.9919951103240774,827922332.1589688,27485077.045048643
2021-12-29 00:00:00 UTC,0.9966222626696766,832441116.8997312,54491627.86953542
2021-12-30 00:00:00 UTC,0.9913323614752649,827584251.0717958,28517349.298738673
2021-12-31 00:00:00 UTC,0.9992317596123557,813430322.5405672,41269714.516085796
2022-01-01 00:00:00 UTC,0.9982447814035869,780962000.752249,56638430.38633502
2022-01-02 00:00:00 UTC,1.0007666769204,780200847.8233998,19188936.996332332
2022-01-03 00:00:00 UTC,0.998647709813317,773941570.2090572,22831440.772176072
2022-01-04 00:00:00 UTC,1.0006825216453048,773956230.9749706,30047172.077059384
2022-01-05 00:00:00 UTC,0.9969881016913771,749612312.4080169,67540774.60055575
2022-01-06 00:00:00 UTC,1.0036123232923924,769914591.1971914,72926757.10836035
2022-01-07 00:00:00 UTC,0.9954013930498572,763630829.6583666,50336242.567960754
2022-01-08 00:00:00 UTC,1.0026464871717946,754397294.188714,125656401.29632083
2022-01-09 00:00:00 UTC,0.9974536871175897,736637173.8205969,88829795.37852848
2022-01-10 00:00:00 UTC,0.9982026603775043,730338724.5640824,31506010.806308754
2022-01-11 00:00:00 UTC,1.000635488006463,731417246.5807763,129942114.79003607
2022-01-12 00:00:00 UTC,1.0005207810696581,738420875.7562872,99184145.09069058
2022-01-13 00:00:00 UTC,1.0012510731172146,738654409.6714801,33544285.17340429
2022-01-14 00:00:00 UTC,1.0019478960676822,753859969.5828625,104801325.23129155
2022-01-15 00:00:00 UTC,0.9998354508421902,750487862.8942791,54747314.65174212
2022-01-16 00:00:00 UTC,0.9981352565923027,755697388.5867385,37855556.16040696
2022-01-17 00:00:00 UTC,0.9970664777308188,756721431.3250604,34771329.54086179
2022-01-18 00:00:00 UTC,0.9986545647784414,757854892.4256973,48731025.89279085
2022-01-19 00:00:00 UTC,0.9963114665091005,755671597.9161721,54157987.5554164
2022-01-20 00:00:00 UTC,0.9949039647278646,758650291.1011366,42298254.42687997
2022-01-21 00:00:00 UTC,0.9983628184029634,772344779.9928454,64789828.55441515
2022-01-22 00:00:00 UTC,0.9847464644536897,824615045.6555278,104488766.28741771
2022-01-23 00:00:00 UTC,1.0014744688661776,664608598.8736439,60001296.52957339
2022-01-24 00:00:00 UTC,1.002052005655455,604614157.5997907,54960669.04562366
2022-01-25 00:00:00 UTC,1.0015681288214364,524831299.7886908,61129382.0003822
2022-01-26 00:00:00 UTC,1.0034301826764058,541194202.295382,24123578.419488996
2022-01-27 00:00:00 UTC,1.0022814671112825,541901600.1325431,20196879.533869106
2022-01-28 00:00:00 UTC,1.0026288321883319,539541171.9712775,15760091.615082426
2022-01-29 00:00:00 UTC,1.0040344946237418,529760050.6114076,16621380.066080572
2022-01-30 00:00:00 UTC,0.9993067598252248,518843281.29918057,14407958.089526195
2022-01-31 00:00:00 UTC,0.9959884652609888,518780856.05883014,5740857.121963273
2022-02-01 00:00:00 UTC,1.0070590155905237,544317517.5533962,7406160.94627218
2022-02-02 00:00:00 UTC,1.003334911421375,553614227.0170863,7183221.607075606
2022-02-03 00:00:00 UTC,0.9943024397687606,551607909.9907945,9296984.742155852
2022-02-04 00:00:00 UTC,1.0032812992063143,556875920.7365137,4935062.134537613
2022-02-05 00:00:00 UTC,0.9965004188849823,555543765.0954652,15511441.55262908
2022-02-06 00:00:00 UTC,0.9974345224577043,553338694.2750803,6558907.976728827
2022-02-07 00:00:00 UTC,1.0033703336151012,557080206.186502,3186939.6677180743
2022-02-08 00:00:00 UTC,0.9996457848495787,554950271.6424876,6991643.929925403
2022-02-09 00:00:00 UTC,1.0007115380278815,556140302.419646,15243975.464820452
2022-02-10 00:00:00 UTC,1.0000964810548736,555887009.476222,12841592.768611712
2022-02-11 00:00:00 UTC,1.0014148568049146,556020311.739752,41726061.25879895
2022-02-12 00:00:00 UTC,1.003308070724171,551791194.0153447,24423434.303778134
2022-02-13 00:00:00 UTC,1.0032559852066307,550363776.5149305,10104753.444167968
2022-02-14 00:00:00 UTC,1.0024802260976362,552395647.1707723,6603519.490749999
2022-02-15 00:00:00 UTC,0.9995178226871505,552761929.9626927,20049057.098115668
2022-02-16 00:00:00 UTC,1.0005156215121174,555886970.0032411,11542233.143706033
2022-02-17 00:00:00 UTC,0.9973636085958809,553484877.8799363,7142118.663508176
2022-02-18 00:00:00 UTC,0.9976557320247592,554555966.1554933,7376408.086894092
2022-02-19 00:00:00 UTC,0.9999230410682113,557373771.4922976,15331365.89739422
2022-02-20 00:00:00 UTC,1.0042322878263423,558083784.5527993,15015302.334628563
2022-02-21 00:00:00 UTC,0.9977683614954352,556207222.5645498,13645642.203756973
2022-02-22 00:00:00 UTC,0.998770700690678,556959809.3860841,6798325.158538341
2022-02-23 00:00:00 UTC,0.9978490663010691,555812225.3397261,13459131.842934426
2022-02-24 00:00:00 UTC,1.0016924919101777,557889881.0867229,21971575.276462585
2022-02-25 00:00:00 UTC,1.000715426537791,557994140.4806666,29163945.889168296
2022-02-26 00:00:00 UTC,1.0001459232563805,554936901.9067914,20218841.258258928
2022-02-27 00:00:00 UTC,0.9996791938716336,555719391.1244643,5922198.013478607
2022-02-28 00:00:00 UTC,1.002880600395193,559264863.2506052,3760877.1387377116
2022-03-01 00:00:00 UTC,1.0023911614736156,557867339.1347508,8261091.311196212
